Index,Level,TimeCreated,EventID,Provider
30626,2,2026-06-30 23:49:29.927179+00:00,16398,Microsoft-Windows-Bits-Client
30627,2,2026-06-30 23:49:39.938702+00:00,16398,Microsoft-Windows-Bits-Client
30633,3,2026-07-01 04:16:05.703989+00:00,10016,Microsoft-Windows-DistributedCOM
30638,2,2026-07-01 04:17:26.306303+00:00,16398,Microsoft-Windows-Bits-Client
30639,2,2026-07-01 04:17:26.351044+00:00,16398,Microsoft-Windows-Bits-Client
30640,2,2026-07-01 04:17:26.396397+00:00,16398,Microsoft-Windows-Bits-Client
30641,2,2026-07-01 04:17:26.440779+00:00,16398,Microsoft-Windows-Bits-Client
30657,3,2026-07-01 14:16:24.537775+00:00,34,BTHUSB
30697,2,2026-07-01 14:16:32.656309+00:00,16398,Microsoft-Windows-Bits-Client
30698,2,2026-07-01 14:16:34.880621+00:00,16398,Microsoft-Windows-Bits-Client
30699,2,2026-07-01 14:16:35.199026+00:00,16398,Microsoft-Windows-Bits-Client
30700,2,2026-07-01 14:17:30.254112+00:00,16398,Microsoft-Windows-Bits-Client
30715,3,2026-07-01 15:00:59.119867+00:00,10016,Microsoft-Windows-DistributedCOM
30734,2,2026-07-01 16:14:19.311546+00:00,10010,Microsoft-Windows-DistributedCOM
30735,3,2026-07-01 16:39:12.999666+00:00,10016,Microsoft-Windows-DistributedCOM
30740,2,2026-07-01 17:00:12.493681+00:00,16398,Microsoft-Windows-Bits-Client
30741,2,2026-07-01 17:00:22.503115+00:00,16398,Microsoft-Windows-Bits-Client
30742,2,2026-07-01 17:00:32.513590+00:00,16398,Microsoft-Windows-Bits-Client
30743,2,2026-07-01 17:00:42.522219+00:00,16398,Microsoft-Windows-Bits-Client
30748,2,2026-07-01 18:25:25.922979+00:00,16398,Microsoft-Windows-Bits-Client
30751,2,2026-07-01 19:16:30.852669+00:00,16398,Microsoft-Windows-Bits-Client
30752,2,2026-07-01 19:16:30.891932+00:00,16398,Microsoft-Windows-Bits-Client
30753,2,2026-07-01 19:16:30.930752+00:00,16398,Microsoft-Windows-Bits-Client
30754,2,2026-07-01 19:16:30.969368+00:00,16398,Microsoft-Windows-Bits-Client
30755,2,2026-07-01 19:16:32.705879+00:00,16398,Microsoft-Windows-Bits-Client
30756,2,2026-07-01 19:16:32.743969+00:00,16398,Microsoft-Windows-Bits-Client
30757,2,2026-07-01 19:16:32.782698+00:00,16398,Microsoft-Windows-Bits-Client
30758,2,2026-07-01 19:16:32.820999+00:00,16398,Microsoft-Windows-Bits-Client
30765,2,2026-07-01 21:04:39.151623+00:00,16398,Microsoft-Windows-Bits-Client
30766,2,2026-07-01 21:04:49.154501+00:00,16398,Microsoft-Windows-Bits-Client
30767,2,2026-07-01 21:04:59.160324+00:00,16398,Microsoft-Windows-Bits-Client
30768,2,2026-07-01 21:05:09.172054+00:00,16398,Microsoft-Windows-Bits-Client
30771,2,2026-07-01 22:01:44.298277+00:00,16398,Microsoft-Windows-Bits-Client
30772,2,2026-07-01 22:01:54.299906+00:00,16398,Microsoft-Windows-Bits-Client
30773,2,2026-07-01 22:02:04.307392+00:00,16398,Microsoft-Windows-Bits-Client
30774,2,2026-07-01 22:02:14.310123+00:00,16398,Microsoft-Windows-Bits-Client
30827,2,2026-07-01 22:17:38.171453+00:00,16398,Microsoft-Windows-Bits-Client
30828,2,2026-07-01 22:17:42.817108+00:00,16398,Microsoft-Windows-Bits-Client
30829,2,2026-07-01 22:17:47.431549+00:00,16398,Microsoft-Windows-Bits-Client
30830,2,2026-07-01 22:17:52.265762+00:00,16398,Microsoft-Windows-Bits-Client
30831,2,2026-07-01 22:17:57.563501+00:00,16398,Microsoft-Windows-Bits-Client
30832,2,2026-07-01 22:18:04.164179+00:00,16398,Microsoft-Windows-Bits-Client
30833,2,2026-07-01 22:18:10.663923+00:00,16398,Microsoft-Windows-Bits-Client
30834,2,2026-07-01 22:18:17.592794+00:00,16398,Microsoft-Windows-Bits-Client
30839,2,2026-07-01 22:54:34.488195+00:00,16398,Microsoft-Windows-Bits-Client
30841,3,2026-07-01 23:09:29.460690+00:00,10016,Microsoft-Windows-DistributedCOM
30846,2,2026-07-01 23:10:19.114300+00:00,20,Microsoft-Windows-WindowsUpdateClient
30849,2,2026-07-01 23:10:25.237316+00:00,20,Microsoft-Windows-WindowsUpdateClient
30856,2,2026-07-01 23:10:31.173534+00:00,10005,Microsoft-Windows-DistributedCOM
30857,2,2026-07-01 23:10:31.181541+00:00,10005,Microsoft-Windows-DistributedCOM
30858,2,2026-07-01 23:10:31.187542+00:00,10005,Microsoft-Windows-DistributedCOM
30859,2,2026-07-01 23:10:31.401155+00:00,10005,Microsoft-Windows-DistributedCOM
30860,2,2026-07-01 23:10:31.409155+00:00,10005,Microsoft-Windows-DistributedCOM
30861,2,2026-07-01 23:10:31.414152+00:00,10005,Microsoft-Windows-DistributedCOM
30869,2,2026-07-01 23:18:38.162951+00:00,16398,Microsoft-Windows-Bits-Client
30870,2,2026-07-01 23:18:48.174543+00:00,16398,Microsoft-Windows-Bits-Client
30871,2,2026-07-01 23:18:58.176201+00:00,16398,Microsoft-Windows-Bits-Client
30872,2,2026-07-01 23:19:08.192360+00:00,16398,Microsoft-Windows-Bits-Client
30873,2,2026-07-01 23:19:18.614412+00:00,16398,Microsoft-Windows-Bits-Client
30874,2,2026-07-01 23:19:28.621763+00:00,16398,Microsoft-Windows-Bits-Client
30875,2,2026-07-01 23:19:38.633331+00:00,16398,Microsoft-Windows-Bits-Client
30876,2,2026-07-01 23:19:48.645205+00:00,16398,Microsoft-Windows-Bits-Client
30877,2,2026-07-01 23:20:04.141642+00:00,16398,Microsoft-Windows-Bits-Client
30878,2,2026-07-01 23:20:14.156666+00:00,16398,Microsoft-Windows-Bits-Client
30879,2,2026-07-01 23:20:24.168360+00:00,16398,Microsoft-Windows-Bits-Client
30880,2,2026-07-01 23:20:34.176670+00:00,16398,Microsoft-Windows-Bits-Client
30891,2,2026-07-02 00:16:32.219566+00:00,16398,Microsoft-Windows-Bits-Client
30892,2,2026-07-02 00:16:32.259205+00:00,16398,Microsoft-Windows-Bits-Client
30893,2,2026-07-02 00:16:32.298286+00:00,16398,Microsoft-Windows-Bits-Client
30894,2,2026-07-02 00:16:32.337925+00:00,16398,Microsoft-Windows-Bits-Client
30898,3,2026-07-02 04:53:06.819071+00:00,10016,Microsoft-Windows-DistributedCOM
30933,3,2026-07-02 14:56:49.876862+00:00,34,BTHUSB
30973,3,2026-07-02 14:56:55.069937+00:00,10016,Microsoft-Windows-DistributedCOM
30974,3,2026-07-02 14:56:55.069937+00:00,10016,Microsoft-Windows-DistributedCOM
30994,2,2026-07-02 14:56:59.263899+00:00,1040,Microsoft-Windows-TPM-WMI
31006,2,2026-07-02 14:57:27.365887+00:00,16398,Microsoft-Windows-Bits-Client
31008,2,2026-07-02 14:57:37.362259+00:00,16398,Microsoft-Windows-Bits-Client
31009,2,2026-07-02 14:57:47.366495+00:00,16398,Microsoft-Windows-Bits-Client
31043,2,2026-07-02 14:57:57.381853+00:00,16398,Microsoft-Windows-Bits-Client
31044,3,2026-07-02 14:58:00.078495+00:00,10016,Microsoft-Windows-DistributedCOM
31046,2,2026-07-02 14:58:52.548538+00:00,16398,Microsoft-Windows-Bits-Client
31047,2,2026-07-02 14:58:54.141872+00:00,16398,Microsoft-Windows-Bits-Client
31048,2,2026-07-02 14:58:55.116226+00:00,16398,Microsoft-Windows-Bits-Client
31057,2,2026-07-02 14:58:56.413296+00:00,16398,Microsoft-Windows-Bits-Client
31058,2,2026-07-02 14:59:01.396990+00:00,16398,Microsoft-Windows-Bits-Client
31059,2,2026-07-02 14:59:05.476864+00:00,16398,Microsoft-Windows-Bits-Client
31060,2,2026-07-02 14:59:09.874685+00:00,16398,Microsoft-Windows-Bits-Client
31061,2,2026-07-02 14:59:10.589718+00:00,16398,Microsoft-Windows-Bits-Client
31062,2,2026-07-02 14:59:10.629145+00:00,16398,Microsoft-Windows-Bits-Client
31063,2,2026-07-02 14:59:10.668228+00:00,16398,Microsoft-Windows-Bits-Client
31064,2,2026-07-02 14:59:10.707891+00:00,16398,Microsoft-Windows-Bits-Client
31065,2,2026-07-02 14:59:11.018787+00:00,16398,Microsoft-Windows-Bits-Client
31066,2,2026-07-02 14:59:11.057404+00:00,16398,Microsoft-Windows-Bits-Client
31067,2,2026-07-02 14:59:11.095814+00:00,16398,Microsoft-Windows-Bits-Client
31068,2,2026-07-02 14:59:11.134226+00:00,16398,Microsoft-Windows-Bits-Client
31069,2,2026-07-02 14:59:14.351732+00:00,16398,Microsoft-Windows-Bits-Client
31073,3,2026-07-02 15:02:30.969086+00:00,10016,Microsoft-Windows-DistributedCOM
31074,3,2026-07-02 15:08:56.286846+00:00,10016,Microsoft-Windows-DistributedCOM
31077,3,2026-07-02 15:09:02.632086+00:00,10016,Microsoft-Windows-DistributedCOM
31078,3,2026-07-02 15:09:02.665842+00:00,10016,Microsoft-Windows-DistributedCOM
31079,3,2026-07-02 15:09:02.706402+00:00,10016,Microsoft-Windows-DistributedCOM
31080,3,2026-07-02 15:09:05.154676+00:00,10016,Microsoft-Windows-DistributedCOM
31081,3,2026-07-02 15:09:07.412468+00:00,10016,Microsoft-Windows-DistributedCOM
31085,3,2026-07-02 16:00:57.729567+00:00,10016,Microsoft-Windows-DistributedCOM
31088,3,2026-07-02 16:10:29.735891+00:00,10016,Microsoft-Windows-DistributedCOM
31089,3,2026-07-02 16:10:29.767712+00:00,10016,Microsoft-Windows-DistributedCOM
31090,3,2026-07-02 16:10:29.807739+00:00,10016,Microsoft-Windows-DistributedCOM
31091,3,2026-07-02 16:10:31.904749+00:00,10016,Microsoft-Windows-DistributedCOM
31092,3,2026-07-02 16:10:33.536510+00:00,10016,Microsoft-Windows-DistributedCOM
31096,3,2026-07-02 16:57:12.170994+00:00,10016,Microsoft-Windows-DistributedCOM
31101,2,2026-07-02 17:00:57.142269+00:00,16398,Microsoft-Windows-Bits-Client
31102,2,2026-07-02 17:01:07.149672+00:00,16398,Microsoft-Windows-Bits-Client
31103,2,2026-07-02 17:01:17.158512+00:00,16398,Microsoft-Windows-Bits-Client
31104,2,2026-07-02 17:01:27.173689+00:00,16398,Microsoft-Windows-Bits-Client
31109,3,2026-07-02 19:25:19.161869+00:00,4266,Tcpip
31123,3,2026-07-02 20:58:23.534056+00:00,34,BTHUSB
31155,2,2026-07-02 22:01:43.917774+00:00,16398,Microsoft-Windows-Bits-Client
31156,2,2026-07-02 22:01:53.926125+00:00,16398,Microsoft-Windows-Bits-Client
31157,2,2026-07-02 22:02:03.938831+00:00,16398,Microsoft-Windows-Bits-Client
31158,2,2026-07-02 22:02:13.950676+00:00,16398,Microsoft-Windows-Bits-Client
31160,3,2026-07-02 22:22:36.711588+00:00,10016,Microsoft-Windows-DistributedCOM
31165,2,2026-07-02 22:27:30.543188+00:00,16398,Microsoft-Windows-Bits-Client
31166,2,2026-07-02 22:27:40.544420+00:00,16398,Microsoft-Windows-Bits-Client
31167,2,2026-07-02 22:27:50.559687+00:00,16398,Microsoft-Windows-Bits-Client
31168,2,2026-07-02 22:28:00.562654+00:00,16398,Microsoft-Windows-Bits-Client
31169,2,2026-07-02 22:28:12.859201+00:00,16398,Microsoft-Windows-Bits-Client
31170,2,2026-07-02 22:28:22.860767+00:00,16398,Microsoft-Windows-Bits-Client
31171,2,2026-07-02 22:28:32.866055+00:00,16398,Microsoft-Windows-Bits-Client
31172,2,2026-07-02 22:28:42.870234+00:00,16398,Microsoft-Windows-Bits-Client
31173,2,2026-07-02 22:29:03.252840+00:00,16398,Microsoft-Windows-Bits-Client
31174,2,2026-07-02 22:29:13.258522+00:00,16398,Microsoft-Windows-Bits-Client
31175,2,2026-07-02 22:29:23.270252+00:00,16398,Microsoft-Windows-Bits-Client
31176,2,2026-07-02 22:29:33.271910+00:00,16398,Microsoft-Windows-Bits-Client
31185,2,2026-07-03 01:58:30.881405+00:00,16398,Microsoft-Windows-Bits-Client
31186,2,2026-07-03 01:58:30.926716+00:00,16398,Microsoft-Windows-Bits-Client
31187,2,2026-07-03 01:58:30.970680+00:00,16398,Microsoft-Windows-Bits-Client
31188,2,2026-07-03 01:58:31.015522+00:00,16398,Microsoft-Windows-Bits-Client
31189,2,2026-07-03 01:58:31.304949+00:00,16398,Microsoft-Windows-Bits-Client
31190,2,2026-07-03 01:58:31.350130+00:00,16398,Microsoft-Windows-Bits-Client
31191,2,2026-07-03 01:58:31.399248+00:00,16398,Microsoft-Windows-Bits-Client
31192,2,2026-07-03 01:58:31.448473+00:00,16398,Microsoft-Windows-Bits-Client
31210,3,2026-07-03 16:23:54.492495+00:00,34,BTHUSB
31250,2,2026-07-03 16:23:59.872440+00:00,16398,Microsoft-Windows-Bits-Client
31259,2,2026-07-03 16:24:04.895535+00:00,16398,Microsoft-Windows-Bits-Client
31260,2,2026-07-03 16:24:04.936543+00:00,16398,Microsoft-Windows-Bits-Client
31261,2,2026-07-03 16:24:04.977818+00:00,16398,Microsoft-Windows-Bits-Client
31262,2,2026-07-03 16:24:05.022139+00:00,16398,Microsoft-Windows-Bits-Client
31263,2,2026-07-03 16:24:09.882885+00:00,16398,Microsoft-Windows-Bits-Client
31264,2,2026-07-03 16:24:19.885616+00:00,16398,Microsoft-Windows-Bits-Client
31265,2,2026-07-03 16:24:29.901245+00:00,16398,Microsoft-Windows-Bits-Client
31266,3,2026-07-03 16:24:34.269852+00:00,10016,Microsoft-Windows-DistributedCOM
31270,3,2026-07-03 16:25:17.921688+00:00,10016,Microsoft-Windows-DistributedCOM
31271,3,2026-07-03 16:25:17.979298+00:00,10016,Microsoft-Windows-DistributedCOM
31272,3,2026-07-03 16:25:18.024361+00:00,10016,Microsoft-Windows-DistributedCOM
31273,3,2026-07-03 16:25:20.249500+00:00,10016,Microsoft-Windows-DistributedCOM
31274,3,2026-07-03 16:25:20.264353+00:00,10016,Microsoft-Windows-DistributedCOM
31278,2,2026-07-03 17:01:41.715010+00:00,16398,Microsoft-Windows-Bits-Client
31279,2,2026-07-03 17:01:51.722040+00:00,16398,Microsoft-Windows-Bits-Client
31280,2,2026-07-03 17:02:01.724205+00:00,16398,Microsoft-Windows-Bits-Client
31281,2,2026-07-03 17:02:11.725466+00:00,16398,Microsoft-Windows-Bits-Client
31284,2,2026-07-03 17:33:45.609951+00:00,16398,Microsoft-Windows-Bits-Client
31285,2,2026-07-03 17:33:55.613297+00:00,16398,Microsoft-Windows-Bits-Client
31286,2,2026-07-03 17:34:05.618727+00:00,16398,Microsoft-Windows-Bits-Client
31287,2,2026-07-03 17:34:15.628138+00:00,16398,Microsoft-Windows-Bits-Client
31288,2,2026-07-03 17:34:32.088696+00:00,16398,Microsoft-Windows-Bits-Client
31289,2,2026-07-03 17:34:42.093197+00:00,16398,Microsoft-Windows-Bits-Client
31290,2,2026-07-03 17:34:52.096020+00:00,16398,Microsoft-Windows-Bits-Client
31291,2,2026-07-03 17:35:02.111835+00:00,16398,Microsoft-Windows-Bits-Client
31292,2,2026-07-03 17:35:12.641737+00:00,16398,Microsoft-Windows-Bits-Client
31293,2,2026-07-03 17:35:15.653423+00:00,16398,Microsoft-Windows-Bits-Client
31294,2,2026-07-03 17:35:18.668015+00:00,16398,Microsoft-Windows-Bits-Client
31295,2,2026-07-03 17:35:21.674528+00:00,16398,Microsoft-Windows-Bits-Client
31296,2,2026-07-03 17:35:35.827688+00:00,16398,Microsoft-Windows-Bits-Client
31297,2,2026-07-03 17:35:41.934139+00:00,16398,Microsoft-Windows-Bits-Client
31298,2,2026-07-03 17:35:45.839106+00:00,16398,Microsoft-Windows-Bits-Client
31299,2,2026-07-03 17:35:57.251568+00:00,16398,Microsoft-Windows-Bits-Client
31300,2,2026-07-03 17:35:57.251965+00:00,16398,Microsoft-Windows-Bits-Client
31301,2,2026-07-03 17:36:07.255680+00:00,16398,Microsoft-Windows-Bits-Client
31302,2,2026-07-03 17:36:07.256063+00:00,16398,Microsoft-Windows-Bits-Client
31303,2,2026-07-03 17:36:17.264008+00:00,16398,Microsoft-Windows-Bits-Client
31306,2,2026-07-03 18:35:40.427805+00:00,16398,Microsoft-Windows-Bits-Client
31307,2,2026-07-03 18:35:50.436224+00:00,16398,Microsoft-Windows-Bits-Client
31308,2,2026-07-03 18:36:00.441702+00:00,16398,Microsoft-Windows-Bits-Client
31309,2,2026-07-03 18:36:10.454012+00:00,16398,Microsoft-Windows-Bits-Client
31312,3,2026-07-03 19:39:30.821457+00:00,10016,Microsoft-Windows-DistributedCOM
31323,2,2026-07-03 21:19:36.463749+00:00,6008,EventLog
31349,1,2026-07-03 21:19:27.332115+00:00,41,Microsoft-Windows-Kernel-Power
31396,3,2026-07-03 21:19:31.462509+00:00,34,BTHUSB
31444,3,2026-07-03 21:19:36.666496+00:00,10016,Microsoft-Windows-DistributedCOM
31454,2,2026-07-03 21:19:40.443113+00:00,1040,Microsoft-Windows-TPM-WMI
31461,3,2026-07-03 21:19:43.427420+00:00,1014,Microsoft-Windows-DNS-Client
31475,3,2026-07-03 21:19:51.658031+00:00,10016,Microsoft-Windows-DistributedCOM
31476,3,2026-07-03 21:19:51.658031+00:00,10016,Microsoft-Windows-DistributedCOM
31487,3,2026-07-03 21:20:11.749475+00:00,10016,Microsoft-Windows-DistributedCOM
31488,2,2026-07-03 21:20:15.197992+00:00,16398,Microsoft-Windows-Bits-Client
31489,3,2026-07-03 21:20:16.093351+00:00,10016,Microsoft-Windows-DistributedCOM
31490,2,2026-07-03 21:20:25.210272+00:00,16398,Microsoft-Windows-Bits-Client
31491,2,2026-07-03 21:20:35.224920+00:00,16398,Microsoft-Windows-Bits-Client
31525,3,2026-07-03 21:20:41.148691+00:00,10016,Microsoft-Windows-DistributedCOM
31526,2,2026-07-03 21:20:45.268944+00:00,16398,Microsoft-Windows-Bits-Client
31528,2,2026-07-03 21:21:36.995199+00:00,16398,Microsoft-Windows-Bits-Client
31529,2,2026-07-03 21:21:37.553701+00:00,16398,Microsoft-Windows-Bits-Client
31530,2,2026-07-03 21:21:38.112291+00:00,16398,Microsoft-Windows-Bits-Client
31531,2,2026-07-03 21:21:38.680193+00:00,16398,Microsoft-Windows-Bits-Client
31532,2,2026-07-03 21:21:39.325642+00:00,16398,Microsoft-Windows-Bits-Client
31533,3,2026-07-03 21:21:39.678854+00:00,10016,Microsoft-Windows-DistributedCOM
31534,2,2026-07-03 21:21:40.219286+00:00,16398,Microsoft-Windows-Bits-Client
31535,2,2026-07-03 21:21:41.198065+00:00,16398,Microsoft-Windows-Bits-Client
31536,2,2026-07-03 21:21:42.541052+00:00,16398,Microsoft-Windows-Bits-Client
31537,3,2026-07-03 21:21:42.785709+00:00,10016,Microsoft-Windows-DistributedCOM
31538,3,2026-07-03 21:21:42.785709+00:00,10016,Microsoft-Windows-DistributedCOM
31539,3,2026-07-03 21:21:42.785709+00:00,10016,Microsoft-Windows-DistributedCOM
31540,2,2026-07-03 21:21:55.060204+00:00,16398,Microsoft-Windows-Bits-Client
31541,2,2026-07-03 21:21:55.118238+00:00,16398,Microsoft-Windows-Bits-Client
31542,2,2026-07-03 21:21:55.167038+00:00,16398,Microsoft-Windows-Bits-Client
31543,2,2026-07-03 21:21:55.214960+00:00,16398,Microsoft-Windows-Bits-Client
31546,3,2026-07-03 21:29:50.313944+00:00,10016,Microsoft-Windows-DistributedCOM
31551,3,2026-07-03 21:31:54.709986+00:00,10016,Microsoft-Windows-DistributedCOM
31552,3,2026-07-03 21:32:00.064613+00:00,10016,Microsoft-Windows-DistributedCOM
31553,3,2026-07-03 21:32:00.113361+00:00,10016,Microsoft-Windows-DistributedCOM
31554,3,2026-07-03 21:32:00.157362+00:00,10016,Microsoft-Windows-DistributedCOM
31555,3,2026-07-03 21:32:02.521420+00:00,10016,Microsoft-Windows-DistributedCOM
31556,3,2026-07-03 23:25:32.266312+00:00,10016,Microsoft-Windows-DistributedCOM
31621,3,2026-07-04 02:57:11.272333+00:00,10016,Microsoft-Windows-DistributedCOM
31628,3,2026-07-04 05:01:49.428267+00:00,10016,Microsoft-Windows-DistributedCOM
31646,3,2026-07-04 15:29:10.494015+00:00,34,BTHUSB
31695,2,2026-07-04 15:29:18.825747+00:00,16398,Microsoft-Windows-Bits-Client
31696,2,2026-07-04 15:29:19.234436+00:00,16398,Microsoft-Windows-Bits-Client
31697,2,2026-07-04 15:29:19.281439+00:00,16398,Microsoft-Windows-Bits-Client
31698,2,2026-07-04 15:29:19.333611+00:00,16398,Microsoft-Windows-Bits-Client
31699,2,2026-07-04 15:29:19.383377+00:00,16398,Microsoft-Windows-Bits-Client
31700,3,2026-07-04 15:29:20.175848+00:00,4266,Tcpip
31701,2,2026-07-04 15:29:21.055660+00:00,16398,Microsoft-Windows-Bits-Client
31702,2,2026-07-04 15:29:21.331747+00:00,16398,Microsoft-Windows-Bits-Client
31706,3,2026-07-04 15:40:39.682693+00:00,10016,Microsoft-Windows-DistributedCOM
31715,3,2026-07-04 16:11:40.981289+00:00,10016,Microsoft-Windows-DistributedCOM
31716,3,2026-07-04 16:11:41.013288+00:00,10016,Microsoft-Windows-DistributedCOM
31717,3,2026-07-04 16:11:41.057291+00:00,10016,Microsoft-Windows-DistributedCOM
31718,3,2026-07-04 16:11:43.347847+00:00,10016,Microsoft-Windows-DistributedCOM
31719,3,2026-07-04 16:11:43.358847+00:00,10016,Microsoft-Windows-DistributedCOM
31726,2,2026-07-04 17:02:26.874481+00:00,16398,Microsoft-Windows-Bits-Client
31727,2,2026-07-04 17:02:36.883369+00:00,16398,Microsoft-Windows-Bits-Client
31728,2,2026-07-04 17:02:46.884245+00:00,16398,Microsoft-Windows-Bits-Client
31729,2,2026-07-04 17:02:56.888077+00:00,16398,Microsoft-Windows-Bits-Client
31731,3,2026-07-04 17:20:22.115276+00:00,10016,Microsoft-Windows-DistributedCOM
31736,2,2026-07-04 18:35:39.839762+00:00,16398,Microsoft-Windows-Bits-Client
31737,2,2026-07-04 18:35:49.851807+00:00,16398,Microsoft-Windows-Bits-Client
31738,2,2026-07-04 18:35:59.865023+00:00,16398,Microsoft-Windows-Bits-Client
31739,2,2026-07-04 18:36:09.869293+00:00,16398,Microsoft-Windows-Bits-Client
31742,2,2026-07-04 19:35:42.745224+00:00,16398,Microsoft-Windows-Bits-Client
31743,2,2026-07-04 19:35:52.750965+00:00,16398,Microsoft-Windows-Bits-Client
31744,2,2026-07-04 19:36:02.764437+00:00,16398,Microsoft-Windows-Bits-Client
31745,2,2026-07-04 19:36:12.768253+00:00,16398,Microsoft-Windows-Bits-Client
31746,2,2026-07-04 19:36:23.049419+00:00,16398,Microsoft-Windows-Bits-Client
31747,2,2026-07-04 19:36:33.063086+00:00,16398,Microsoft-Windows-Bits-Client
31748,2,2026-07-04 19:36:43.066313+00:00,16398,Microsoft-Windows-Bits-Client
31749,2,2026-07-04 19:36:53.071037+00:00,16398,Microsoft-Windows-Bits-Client
31750,2,2026-07-04 19:37:09.000994+00:00,16398,Microsoft-Windows-Bits-Client
31751,2,2026-07-04 19:37:19.004549+00:00,16398,Microsoft-Windows-Bits-Client
31752,2,2026-07-04 19:37:29.011972+00:00,16398,Microsoft-Windows-Bits-Client
31753,2,2026-07-04 19:37:39.016260+00:00,16398,Microsoft-Windows-Bits-Client
31758,2,2026-07-04 20:29:15.997734+00:00,16398,Microsoft-Windows-Bits-Client
31759,2,2026-07-04 20:29:16.038027+00:00,16398,Microsoft-Windows-Bits-Client
31760,2,2026-07-04 20:29:16.077473+00:00,16398,Microsoft-Windows-Bits-Client
31761,2,2026-07-04 20:29:16.116051+00:00,16398,Microsoft-Windows-Bits-Client
31764,2,2026-07-04 21:20:59.858032+00:00,16398,Microsoft-Windows-Bits-Client
31765,2,2026-07-04 21:21:09.865467+00:00,16398,Microsoft-Windows-Bits-Client
31766,2,2026-07-04 21:21:19.877443+00:00,16398,Microsoft-Windows-Bits-Client
31767,2,2026-07-04 21:21:29.879755+00:00,16398,Microsoft-Windows-Bits-Client
31781,3,2026-07-05 05:48:26.145296+00:00,10016,Microsoft-Windows-DistributedCOM
31800,3,2026-07-05 21:52:33.493637+00:00,34,BTHUSB
31831,2,2026-07-05 21:52:37.660847+00:00,16398,Microsoft-Windows-Bits-Client
31832,2,2026-07-05 21:52:37.665281+00:00,16398,Microsoft-Windows-Bits-Client
31833,2,2026-07-05 21:52:37.667664+00:00,16398,Microsoft-Windows-Bits-Client
31849,2,2026-07-05 21:52:42.479773+00:00,16398,Microsoft-Windows-Bits-Client
31850,2,2026-07-05 21:52:47.672552+00:00,16398,Microsoft-Windows-Bits-Client
31851,2,2026-07-05 21:52:47.672907+00:00,16398,Microsoft-Windows-Bits-Client
31852,2,2026-07-05 21:52:47.673227+00:00,16398,Microsoft-Windows-Bits-Client
31853,2,2026-07-05 21:52:57.674088+00:00,16398,Microsoft-Windows-Bits-Client
31854,2,2026-07-05 21:52:57.674429+00:00,16398,Microsoft-Windows-Bits-Client
31855,2,2026-07-05 21:52:57.674757+00:00,16398,Microsoft-Windows-Bits-Client
31856,2,2026-07-05 21:53:07.685543+00:00,16398,Microsoft-Windows-Bits-Client
31857,2,2026-07-05 21:53:07.685917+00:00,16398,Microsoft-Windows-Bits-Client
31858,2,2026-07-05 21:53:07.686235+00:00,16398,Microsoft-Windows-Bits-Client
31859,3,2026-07-05 21:53:59.429773+00:00,10016,Microsoft-Windows-DistributedCOM
31860,3,2026-07-05 21:53:59.463690+00:00,10016,Microsoft-Windows-DistributedCOM
31861,3,2026-07-05 21:53:59.483459+00:00,10016,Microsoft-Windows-DistributedCOM
31862,3,2026-07-05 21:54:01.938614+00:00,10016,Microsoft-Windows-DistributedCOM
31863,3,2026-07-05 21:54:02.782169+00:00,10016,Microsoft-Windows-DistributedCOM
31866,2,2026-07-05 21:58:38.533060+00:00,16398,Microsoft-Windows-Bits-Client
31867,2,2026-07-05 21:58:38.534025+00:00,16398,Microsoft-Windows-Bits-Client
31868,2,2026-07-05 21:58:48.549267+00:00,16398,Microsoft-Windows-Bits-Client
31869,2,2026-07-05 21:58:48.549658+00:00,16398,Microsoft-Windows-Bits-Client
31870,2,2026-07-05 21:58:58.560282+00:00,16398,Microsoft-Windows-Bits-Client
31871,2,2026-07-05 21:58:58.560642+00:00,16398,Microsoft-Windows-Bits-Client
31872,2,2026-07-05 21:59:08.561333+00:00,16398,Microsoft-Windows-Bits-Client
31873,2,2026-07-05 21:59:08.561689+00:00,16398,Microsoft-Windows-Bits-Client
31874,2,2026-07-05 21:59:19.233353+00:00,16398,Microsoft-Windows-Bits-Client
31875,2,2026-07-05 21:59:29.236238+00:00,16398,Microsoft-Windows-Bits-Client
31876,2,2026-07-05 21:59:39.249300+00:00,16398,Microsoft-Windows-Bits-Client
31877,2,2026-07-05 21:59:49.253508+00:00,16398,Microsoft-Windows-Bits-Client
31878,2,2026-07-05 22:00:04.653036+00:00,16398,Microsoft-Windows-Bits-Client
31879,2,2026-07-05 22:00:14.666843+00:00,16398,Microsoft-Windows-Bits-Client
31880,2,2026-07-05 22:00:24.675501+00:00,16398,Microsoft-Windows-Bits-Client
31881,2,2026-07-05 22:00:34.684278+00:00,16398,Microsoft-Windows-Bits-Client
31886,3,2026-07-05 22:03:59.043253+00:00,10016,Microsoft-Windows-DistributedCOM
31898,3,2026-07-05 23:31:23.520147+00:00,10016,Microsoft-Windows-DistributedCOM
31904,2,2026-07-06 02:52:39.602057+00:00,16398,Microsoft-Windows-Bits-Client
31905,2,2026-07-06 02:52:39.641525+00:00,16398,Microsoft-Windows-Bits-Client
31906,2,2026-07-06 02:52:39.680052+00:00,16398,Microsoft-Windows-Bits-Client
31907,2,2026-07-06 02:52:39.718657+00:00,16398,Microsoft-Windows-Bits-Client
